query_id,query,category,backend,rank,content_type,source_id,title,url,similarity,combined_score,graph_hops,latency_ms,relevance_0_to_3
ew-03,Snowy Hydro 2.0 project status and cost overruns,entity_walk,pg-graph-walk,1,article,74f7d058-b469-422b-80d9-2d466ba5ef79,Network giant uses contentious new transmission line to boost regional mobile coverage,https://reneweconomy.com.au/network-giant-uses-contentious-new-transmission-line-to-boost-regional-mobile-coverage/?utm_source=rss&utm_medium=rss&utm_campaign=network-giant-uses-contentious-new-transmission-line-to-boost-regional-mobile-coverage,0.6395,0.6395,,506,
ew-03,Snowy Hydro 2.0 project status and cost overruns,entity_walk,pg-graph-walk,2,article,739757f8-5d8d-42f1-95bb-925393a0f9a7,Fresh progress for eight-hour pumped hydro project proposed to help replace ageing coal plant,https://reneweconomy.com.au/fresh-progress-for-eight-hour-pumped-hydro-project-proposed-to-help-replace-ageing-coal-plant/?utm_source=rss&utm_medium=rss&utm_campaign=fresh-progress-for-eight-hour-pumped-hydro-project-proposed-to-help-replace-ageing-coal-plant,0.6377,0.6377,,506,
ew-03,Snowy Hydro 2.0 project status and cost overruns,entity_walk,pg-graph-walk,3,article,95c7c170-f403-406a-9d25-585dd8dc2bd4,Independent panel approves another big battery sent for review by long-distance haters,https://reneweconomy.com.au/independent-panel-approves-another-big-battery-sent-for-review-by-long-distance-haters/?utm_source=rss&utm_medium=rss&utm_campaign=independent-panel-approves-another-big-battery-sent-for-review-by-long-distance-haters,0.6247,0.6247,,506,
ew-03,Snowy Hydro 2.0 project status and cost overruns,entity_walk,pg-graph-walk,4,article,c6cbf62b-38db-4401-bbcc-6bb88af2a5e8,‘Culture of collaboration needed’: Australia’s NSW pushes energy storage projects from ambition to operation,https://www.energy-storage.news/culture-of-collaboration-needed-australias-nsw-pushes-energy-storage-projects-from-ambition-to-operation/,0.6225,0.6225,,506,
ew-03,Snowy Hydro 2.0 project status and cost overruns,entity_walk,pg-graph-walk,5,article,a634762b-8ee8-4d4d-804a-7ffcf4460864,1.6GWh grid-forming Rutherglen Battery receives EPBC Act approval in Australia,https://www.energy-storage.news/1-6gwh-grid-forming-rutherglen-battery-receives-epbc-act-approval-in-australia/,0.6223,0.6223,,506,
ew-03,Snowy Hydro 2.0 project status and cost overruns,entity_walk,pg-graph-walk,6,article,a014ed30-9d15-4112-94d4-61d8a191958f,Australia’s Transgrid shortlists 2GW of grid battery storage to replace coal’s system strength in NSW,https://www.energy-storage.news/australias-transgrid-shortlists-2gw-of-grid-battery-storage-to-replace-coals-system-strength-in-nsw/,0.6211,0.6211,,506,
ew-03,Snowy Hydro 2.0 project status and cost overruns,entity_walk,pg-graph-walk,7,article,5303e8a7-0a4e-4098-8fe4-eb55e8c09efe,NSW planners approve Foresight’s 150MWh BESS; Banpu submits 1GWh development to Australia’s EPBC Act,https://www.energy-storage.news/nsw-planners-approve-foresights-150mwh-bess-banpu-submits-1gwh-development-to-australias-epbc-act/,0.6194,0.6194,,506,
ew-03,Snowy Hydro 2.0 project status and cost overruns,entity_walk,pg-graph-walk,8,article,63b327fe-ae5a-4080-9e98-653b8f6c182c,Quinbrook bags EPBC Act approval for 780MW Supernode North BESS in Australia,https://www.energy-storage.news/quinbrook-bags-epbc-act-approval-for-780mw-supernode-north-bess-in-australia/,0.6177,0.6177,,506,
ew-03,Snowy Hydro 2.0 project status and cost overruns,entity_walk,pg-graph-walk,9,article,6c2a0dfb-7b85-4878-9578-93e5ac853b1e,So much for the circular construction economy – MMC was to be the lead exhibit,https://thefifthestate.com.au/columns/spinifex/so-much-for-the-circular-construction-economy-mmc-was-to-be-the-lead-exhibit/,0.6145,0.6145,,506,
ew-03,Snowy Hydro 2.0 project status and cost overruns,entity_walk,pg-graph-walk,10,article,b366165c-d82c-4e3f-bf3d-5d4eaea8d960,Brisbane’s 2032 Olympics is still stalled at the starting line,https://thefifthestate.com.au/columns/spinifex/brisbanes-2032-olympics-is-still-stalled-at-the-starting-line/,0.6141,0.6141,,506,
ew-04,Fortescue green hydrogen progress,entity_walk,pgvector-only,1,article,ed145aa1-1b5c-4800-95db-30e2d5375f61,"Fortescue fast-tracks delivery of ‘world first’ off-grid project combining solar, wind, up to 5 GWh of BESS",https://www.pv-magazine.com/2026/04/13/fortescue-fast-tracks-delivery-of-world-first-off-grid-project-combining-solar-wind-up-to-5-gwh-of-bess/,0.7252,0.6980,,512,
ew-04,Fortescue green hydrogen progress,entity_walk,pgvector-only,2,article,9eba3cd5-576a-4d2f-8f30-9687b305d0ed,Fortescue fast-tracks delivery of ‘world first’ renewable energy grid,https://www.pv-magazine-australia.com/2026/04/13/fortescue-fast-tracks-delivery-of-world-first-renewable-energy-grid/,0.7204,0.6916,,512,
ew-04,Fortescue green hydrogen progress,entity_walk,pgvector-only,3,article,bed0201d-9dba-45bb-89b7-e4718f332ca7,Superfund Site Still On Track For Solar Power & Green Hydrogen,https://cleantechnica.com/2026/04/04/superfund-site-still-on-track-for-solar-power-green-hydrogen/,0.6886,0.6713,,512,
ew-04,Fortescue green hydrogen progress,entity_walk,pgvector-only,4,article,5b54d86d-c06b-42e0-a88e-ac043efaf84b,"Fortescue adds another electric excavator, says it is saving a million litres of diesel per unit",https://reneweconomy.com.au/fortescue-adds-another-electric-excavator-says-it-saving-a-million-litres-of-diesel-per-unit/?utm_source=rss&utm_medium=rss&utm_campaign=fortescue-adds-another-electric-excavator-says-it-saving-a-million-litres-of-diesel-per-unit,0.7142,0.6682,,512,
ew-04,Fortescue green hydrogen progress,entity_walk,pgvector-only,5,article,41b14e31-e80b-4e1e-a2f1-338eb04df503,Fortescue fast-tracks “world’s first” large scale green grid to eliminate diesel and other fossil fuels,https://reneweconomy.com.au/fortescue-fast-tracks-worlds-first-large-scale-green-grid-to-eliminate-diesel-and-other-fossil-fuels/?utm_source=rss&utm_medium=rss&utm_campaign=fortescue-fast-tracks-worlds-first-large-scale-green-grid-to-eliminate-diesel-and-other-fossil-fuels,0.7340,0.6681,,512,
ew-04,Fortescue green hydrogen progress,entity_walk,pgvector-only,6,article,f417f5e1-3289-47c6-a91f-1d719b4193bf,Do Fortescue’s plans to eliminate gas and diesel stack up? The big win comes from electric trucks,https://reneweconomy.com.au/do-fortescues-plans-to-eliminate-gas-and-diesel-stack-up-the-big-win-comes-from-electric-trucks/?utm_source=rss&utm_medium=rss&utm_campaign=do-fortescues-plans-to-eliminate-gas-and-diesel-stack-up-the-big-win-comes-from-electric-trucks,0.7138,0.6582,,512,
ew-04,Fortescue green hydrogen progress,entity_walk,pgvector-only,7,article,faf40a60-364a-4ad5-bb70-71e148621113,6 GW green hydrogen project for WA part of federal fast-track plans,https://www.pv-magazine-australia.com/2026/04/14/6-gw-green-hydrogen-project-for-wa-part-of-federal-fast-track-plans/,0.7035,0.6520,,512,
ew-04,Fortescue green hydrogen progress,entity_walk,pgvector-only,8,article,ad1f22c2-0f53-4b26-9263-b696fe17b2e1,Fortescue says ditching fossil fuels is a “no-brainer” and can be done quickly. Will others follow?,https://reneweconomy.com.au/fortescue-says-ditching-fossil-fuels-is-a-no-brainer-so-why-arent-other-companies-rushing-to-follow/?utm_source=rss&utm_medium=rss&utm_campaign=fortescue-says-ditching-fossil-fuels-is-a-no-brainer-so-why-arent-other-companies-rushing-to-follow,0.6945,0.6462,,512,
ew-04,Fortescue green hydrogen progress,entity_walk,pgvector-only,9,article,7f841271-427f-4b5f-a616-8e24c3c2aebf,Fortescue accelerates away from oil: doing what Australia should be doing on the fuel crisis,https://reneweconomy.com.au/fortescue-accelerates-away-from-oil-doing-what-australia-should-be-doing-on-the-fuel-crisis/?utm_source=rss&utm_medium=rss&utm_campaign=fortescue-accelerates-away-from-oil-doing-what-australia-should-be-doing-on-the-fuel-crisis,0.6873,0.6403,,512,
ew-04,Fortescue green hydrogen progress,entity_walk,pgvector-only,10,article,f6ee310f-694b-4a9f-a03f-251b515ae057,'Enormous opportunity': how Australia could become the Saudi Arabia of renewable energy,https://www.theguardian.com/australia-news/2020/aug/27/enormous-opportunity-how-australia-could-becomehe-saudi-arabia-of-renewable-energy,0.7074,0.5911,,512,
ew-04,Fortescue green hydrogen progress,entity_walk,pgvector-cooccurrence,1,article,ed145aa1-1b5c-4800-95db-30e2d5375f61,"Fortescue fast-tracks delivery of ‘world first’ off-grid project combining solar, wind, up to 5 GWh of BESS",https://www.pv-magazine.com/2026/04/13/fortescue-fast-tracks-delivery-of-world-first-off-grid-project-combining-solar-wind-up-to-5-gwh-of-bess/,0.7252,0.6980,1,512,
ew-04,Fortescue green hydrogen progress,entity_walk,pgvector-cooccurrence,2,article,9eba3cd5-576a-4d2f-8f30-9687b305d0ed,Fortescue fast-tracks delivery of ‘world first’ renewable energy grid,https://www.pv-magazine-australia.com/2026/04/13/fortescue-fast-tracks-delivery-of-world-first-renewable-energy-grid/,0.7204,0.6916,1,512,
ew-04,Fortescue green hydrogen progress,entity_walk,pgvector-cooccurrence,3,article,5b54d86d-c06b-42e0-a88e-ac043efaf84b,"Fortescue adds another electric excavator, says it is saving a million litres of diesel per unit",https://reneweconomy.com.au/fortescue-adds-another-electric-excavator-says-it-saving-a-million-litres-of-diesel-per-unit/?utm_source=rss&utm_medium=rss&utm_campaign=fortescue-adds-another-electric-excavator-says-it-saving-a-million-litres-of-diesel-per-unit,0.7142,0.6682,1,512,
ew-04,Fortescue green hydrogen progress,entity_walk,pgvector-cooccurrence,4,article,41b14e31-e80b-4e1e-a2f1-338eb04df503,Fortescue fast-tracks “world’s first” large scale green grid to eliminate diesel and other fossil fuels,https://reneweconomy.com.au/fortescue-fast-tracks-worlds-first-large-scale-green-grid-to-eliminate-diesel-and-other-fossil-fuels/?utm_source=rss&utm_medium=rss&utm_campaign=fortescue-fast-tracks-worlds-first-large-scale-green-grid-to-eliminate-diesel-and-other-fossil-fuels,0.7340,0.6681,1,512,
ew-04,Fortescue green hydrogen progress,entity_walk,pgvector-cooccurrence,5,article,f417f5e1-3289-47c6-a91f-1d719b4193bf,Do Fortescue’s plans to eliminate gas and diesel stack up? The big win comes from electric trucks,https://reneweconomy.com.au/do-fortescues-plans-to-eliminate-gas-and-diesel-stack-up-the-big-win-comes-from-electric-trucks/?utm_source=rss&utm_medium=rss&utm_campaign=do-fortescues-plans-to-eliminate-gas-and-diesel-stack-up-the-big-win-comes-from-electric-trucks,0.7138,0.6582,1,512,
ew-04,Fortescue green hydrogen progress,entity_walk,pgvector-cooccurrence,6,article,72aa2a45-3a85-4350-bcc0-34be967afe59,"Australian governments subsidising fossil fuel use by more than $30,000 a minute, analysis finds",https://www.theguardian.com/environment/2026/mar/11/australian-governments-subsidising-fossil-fuel-use-by-more-than-30000-a-minute-analysis-finds,0.6245,0.6523,1,512,
ew-04,Fortescue green hydrogen progress,entity_walk,pgvector-cooccurrence,7,article,ad1f22c2-0f53-4b26-9263-b696fe17b2e1,Fortescue says ditching fossil fuels is a “no-brainer” and can be done quickly. Will others follow?,https://reneweconomy.com.au/fortescue-says-ditching-fossil-fuels-is-a-no-brainer-so-why-arent-other-companies-rushing-to-follow/?utm_source=rss&utm_medium=rss&utm_campaign=fortescue-says-ditching-fossil-fuels-is-a-no-brainer-so-why-arent-other-companies-rushing-to-follow,0.6945,0.6462,1,512,
ew-04,Fortescue green hydrogen progress,entity_walk,pgvector-cooccurrence,8,article,7f841271-427f-4b5f-a616-8e24c3c2aebf,Fortescue accelerates away from oil: doing what Australia should be doing on the fuel crisis,https://reneweconomy.com.au/fortescue-accelerates-away-from-oil-doing-what-australia-should-be-doing-on-the-fuel-crisis/?utm_source=rss&utm_medium=rss&utm_campaign=fortescue-accelerates-away-from-oil-doing-what-australia-should-be-doing-on-the-fuel-crisis,0.6873,0.6403,1,512,
ew-04,Fortescue green hydrogen progress,entity_walk,pgvector-cooccurrence,9,article,04091c4c-b944-4e6b-8846-9c44618df10f,Energy Insiders Podcast: Why wind projects are stalled at the gate,https://reneweconomy.com.au/energy-insiders-podcast-why-wind-projects-are-stalled-at-the-gate/?utm_source=rss&utm_medium=rss&utm_campaign=energy-insiders-podcast-why-wind-projects-are-stalled-at-the-gate,0.6510,0.6303,1,512,
ew-04,Fortescue green hydrogen progress,entity_walk,pgvector-cooccurrence,10,article,d348e57f-aaa7-4423-bc71-09bfe7350f85,Change of Director's Interest Notice,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=2924-03075318-6A1319210,0.6309,0.6019,1,512,
ew-04,Fortescue green hydrogen progress,entity_walk,pg-graph-walk,1,article,41b14e31-e80b-4e1e-a2f1-338eb04df503,Fortescue fast-tracks “world’s first” large scale green grid to eliminate diesel and other fossil fuels,https://reneweconomy.com.au/fortescue-fast-tracks-worlds-first-large-scale-green-grid-to-eliminate-diesel-and-other-fossil-fuels/?utm_source=rss&utm_medium=rss&utm_campaign=fortescue-fast-tracks-worlds-first-large-scale-green-grid-to-eliminate-diesel-and-other-fossil-fuels,0.7340,0.8138,0,478,
ew-04,Fortescue green hydrogen progress,entity_walk,pg-graph-walk,2,article,ed145aa1-1b5c-4800-95db-30e2d5375f61,"Fortescue fast-tracks delivery of ‘world first’ off-grid project combining solar, wind, up to 5 GWh of BESS",https://www.pv-magazine.com/2026/04/13/fortescue-fast-tracks-delivery-of-world-first-off-grid-project-combining-solar-wind-up-to-5-gwh-of-bess/,0.7252,0.8076,0,478,
ew-04,Fortescue green hydrogen progress,entity_walk,pg-graph-walk,3,article,9eba3cd5-576a-4d2f-8f30-9687b305d0ed,Fortescue fast-tracks delivery of ‘world first’ renewable energy grid,https://www.pv-magazine-australia.com/2026/04/13/fortescue-fast-tracks-delivery-of-world-first-renewable-energy-grid/,0.7204,0.8043,0,478,
ew-04,Fortescue green hydrogen progress,entity_walk,pg-graph-walk,4,article,5b54d86d-c06b-42e0-a88e-ac043efaf84b,"Fortescue adds another electric excavator, says it is saving a million litres of diesel per unit",https://reneweconomy.com.au/fortescue-adds-another-electric-excavator-says-it-saving-a-million-litres-of-diesel-per-unit/?utm_source=rss&utm_medium=rss&utm_campaign=fortescue-adds-another-electric-excavator-says-it-saving-a-million-litres-of-diesel-per-unit,0.7142,0.8000,0,478,
ew-04,Fortescue green hydrogen progress,entity_walk,pg-graph-walk,5,article,f417f5e1-3289-47c6-a91f-1d719b4193bf,Do Fortescue’s plans to eliminate gas and diesel stack up? The big win comes from electric trucks,https://reneweconomy.com.au/do-fortescues-plans-to-eliminate-gas-and-diesel-stack-up-the-big-win-comes-from-electric-trucks/?utm_source=rss&utm_medium=rss&utm_campaign=do-fortescues-plans-to-eliminate-gas-and-diesel-stack-up-the-big-win-comes-from-electric-trucks,0.7138,0.7997,0,478,
ew-04,Fortescue green hydrogen progress,entity_walk,pg-graph-walk,6,article,ad1f22c2-0f53-4b26-9263-b696fe17b2e1,Fortescue says ditching fossil fuels is a “no-brainer” and can be done quickly. Will others follow?,https://reneweconomy.com.au/fortescue-says-ditching-fossil-fuels-is-a-no-brainer-so-why-arent-other-companies-rushing-to-follow/?utm_source=rss&utm_medium=rss&utm_campaign=fortescue-says-ditching-fossil-fuels-is-a-no-brainer-so-why-arent-other-companies-rushing-to-follow,0.6945,0.7862,0,478,
ew-04,Fortescue green hydrogen progress,entity_walk,pg-graph-walk,7,article,7f841271-427f-4b5f-a616-8e24c3c2aebf,Fortescue accelerates away from oil: doing what Australia should be doing on the fuel crisis,https://reneweconomy.com.au/fortescue-accelerates-away-from-oil-doing-what-australia-should-be-doing-on-the-fuel-crisis/?utm_source=rss&utm_medium=rss&utm_campaign=fortescue-accelerates-away-from-oil-doing-what-australia-should-be-doing-on-the-fuel-crisis,0.6873,0.7811,0,478,
ew-04,Fortescue green hydrogen progress,entity_walk,pg-graph-walk,8,article,04091c4c-b944-4e6b-8846-9c44618df10f,Energy Insiders Podcast: Why wind projects are stalled at the gate,https://reneweconomy.com.au/energy-insiders-podcast-why-wind-projects-are-stalled-at-the-gate/?utm_source=rss&utm_medium=rss&utm_campaign=energy-insiders-podcast-why-wind-projects-are-stalled-at-the-gate,0.6510,0.7557,0,478,
ew-04,Fortescue green hydrogen progress,entity_walk,pg-graph-walk,9,article,2ffb8302-4557-48c7-9762-5752361229a1,Change of Director's Interest Notice,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=2924-03075225-6A1319187,0.6309,0.7416,0,478,
